kepid,kepoi_name,koi_disposition,koi_prad,koi_teq,koi_insol,koi_period,koi_duration,koi_depth,koi_steff,koi_slogg,koi_srad,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
2581191,K02203.01,FALSE POSITIVE,1.17,1539.0,1327.48,1.99042642,3.083,133.8,6198.0,4.464,1.005,292.60025,37.832069,0,0,1,0
7379385,K02207.01,FALSE POSITIVE,2.44,482.0,12.79,67.230028,25.01,379.1,6157.0,4.418,1.016,296.4201,42.936989,0,1,1,0
6199702,K02211.01,FALSE POSITIVE,1.93,2115.0,4732.34,0.805259637,0.9779,341.8,6257.0,4.454,1.022,290.12604,41.59943,0,0,0,1
6307083,K02050.01,FALSE POSITIVE,1.6,360.0,3.97,75.3787816,5.268,387.7,5061.0,4.488,0.841,297.63519,41.641869,0,1,1,1
6780158,K02231.01,FALSE POSITIVE,36.93,1709.0,2018.62,2.464160779,2.427,116.7,5238.0,3.84,1.883,292.6597,42.272831,0,0,1,0
7199756,K07823.01,FALSE POSITIVE,0.54,1090.0,337.1,0.566781152,3.995,133.4,3725.0,4.787,0.46,291.60602,42.70372,1,0,1,1
4947556,K03936.02,CONFIRMED,2.08,643.0,40.51,13.0267964,0.785,356.6,5083.0,4.512,0.844,297.57712,40.02771,0,0,0,0
7362696,K03937.01,FALSE POSITIVE,21.42,944.0,187.36,4.93129874,1.8626,676.1,5457.0,4.508,0.779,291.76056,42.92392,0,1,0,0
3865595,K03938.01,FALSE POSITIVE,104.18,4793.0,124810.93,5.59187448,1.6782,236.4,3915.0,1.173,58.325,295.29874,38.930496,0,1,1,0
9593528,K03939.01,FALSE POSITIVE,43.81,1794.0,2453.86,1.88665445,1.343,2098.0,6296.0,4.247,1.249,294.0282,46.201771,0,1,0,0
5195945,K03940.01,FALSE POSITIVE,73.15,1596.0,1534.06,14.53682228,3.195,1032.3,4946.0,2.819,5.855,294.31287,40.319721,0,0,1,0
7300182,K07833.01,CANDIDATE,2.22,338.0,3.08,172.820248,7.343,549.3,6174.0,4.499,0.939,296.78555,42.880291,0,0,0,0
5288577,K04010.01,FALSE POSITIVE,2.43,2492.0,9100.75,1.72853003,3.819,99.1,6701.0,3.882,2.237,295.50217,40.409943,0,0,1,1
11969988,K04011.01,FALSE POSITIVE,1.68,2017.0,3913.33,2.19068738,4.41,66.3,6208.0,3.973,1.975,295.05322,50.34774,0,1,1,0
8483258,K04012.01,FALSE POSITIVE,5.68,279.0,1.44,372.16478,11.288,2074.0,6194.0,4.415,1.129,286.54303,44.509621,1,0,0,0
4832225,K04013.01,FALSE POSITIVE,2.82,3914.0,55681.21,0.947730124,1.1171,152.5,9464.0,4.116,2.184,290.74661,39.91103,1,0,0,1
9009953,K04014.01,CONFIRMED,3.41,329.0,2.77,234.240739,12.925,464.1,5814.0,4.269,1.248,286.94971,45.353828,0,0,0,0
7664272,K07845.01,FALSE POSITIVE,1.72,234.0,0.71,341.01495,5.12,386.0,5327.0,4.456,0.896,283.92191,43.37075,1,0,0,0
5302006,K01755.01,FALSE POSITIVE,4.79,1260.0,594.72,6.14631207,3.803,891.1,6726.0,4.335,1.31,298.29898,40.470329,0,0,1,0
5306720,K01991.01,FALSE POSITIVE,39.49,659.0,44.5,27.36432337,3.545,2282.5,6167.0,4.428,1.107,299.18491,40.484371,0,1,1,0
5389540,K01836.01,FALSE POSITIVE,1.98,509.0,15.89,10.26231992,3.568,813.9,4316.0,4.709,0.54,298.46799,40.516678,0,0,1,0
5444384,K01778.01,FALSE POSITIVE,11.12,1653.0,1766.31,1.519529227,5.1675,8372.5,6033.0,4.46,1.046,290.51465,40.693001,0,1,1,1
5450814,K01780.01,FALSE POSITIVE,21.23,593.0,29.11,6.487525901,2.4536,20209.0,4481.0,4.763,0.485,292.55685,40.638191,0,1,0,0
7116519,K07813.01,FALSE POSITIVE,0.92,2267.0,6222.58,0.56676437,2.326,76.5,6039.0,4.478,1.005,291.39743,42.61702,0,0,1,1
9635510,K02234.01,FALSE POSITIVE,21.19,1444.0,1025.78,2.35197616,5.304,268.0,6147.0,4.463,1.003,284.6947,46.372589,0,0,1,1
8076630,K02235.01,FALSE POSITIVE,1.88,1613.0,1599.85,0.861643331,2.4318,232.5,5506.0,4.596,0.688,282.21646,43.93359,0,0,1,0
4077901,K02239.01,FALSE POSITIVE,1.09,681.0,50.68,12.1097626,10.174,113.9,5437.0,4.547,0.739,296.42896,39.133759,0,1,1,0
10271691,K02240.01,FALSE POSITIVE,0.76,351.0,3.57,63.909601,11.85,143.0,5227.0,4.668,0.643,290.88684,47.326679,0,0,0,0
10544677,K02244.01,FALSE POSITIVE,49.24,743.0,72.08,19.7352868,5.097,319.4,6329.0,4.44,1.045,295.54919,47.72657,0,0,1,0
7199883,K07824.01,FALSE POSITIVE,0.56,2299.0,6590.95,0.566799125,3.072,30.7,6063.0,4.451,1.004,291.64459,42.722351,1,0,1,1
9904006,K02135.02,CANDIDATE,1.39,794.0,93.89,20.1890396,6.251,112.1,6178.0,4.269,1.267,296.80344,46.74115,0,0,0,0
8552587,K03941.01,FALSE POSITIVE,24.17,1961.0,3479.87,1.061935973,3.3177,337.9,6274.0,4.434,1.062,288.90982,44.60836,1,0,1,1
6019872,K03942.01,FALSE POSITIVE,14.96,1272.0,620.65,1.485898163,2.446,224.6,5088.0,4.559,0.727,282.54819,41.334431,0,1,1,0
7679812,K03943.01,CONFIRMED,2.05,619.0,34.77,38.5763483,19.861,282.1,6167.0,4.333,1.221,290.87228,43.333,0,0,0,0
4864734,K03944.01,FALSE POSITIVE,77.83,2502.0,9283.04,1.845610523,2.337,374.1,5974.0,3.639,2.978,298.69202,39.984039,0,1,1,0
7366501,K07834.01,CANDIDATE,1.0,944.0,187.24,7.3812344,2.802,104.5,6072.0,4.51,0.923,292.94757,42.904308,0,0,0,0
8282846,K04015.01,CONFIRMED,2.67,301.0,1.94,133.303247,7.342,1017.5,5064.0,4.474,0.864,284.21942,44.268539,0,0,0,0
5938970,K04016.01,CONFIRMED,3.14,266.0,1.18,125.4132302,2.3241,1345.0,4641.0,4.557,0.747,283.34448,41.20174,0,0,0,0
8381693,K04017.01,FALSE POSITIVE,29.53,888.0,146.81,21.5702917,40.4,148.7,6070.0,3.983,1.628,297.13824,44.378078,1,0,0,0
4929299,K04018.01,FALSE POSITIVE,1.87,1998.0,3776.5,0.868723418,1.4617,197.1,5761.0,4.331,1.046,293.35101,40.059711,0,1,0,0
7375348,K00266.01,CONFIRMED,1.77,710.0,60.2,25.30893566,5.7704,153.7,5949.0,4.272,1.292,295.40433,42.981422,0,0,0,0
5565497,K01789.01,FALSE POSITIVE,36.77,3001.0,19160.84,1.412526202,5.49,150.3,8468.0,4.114,1.91,299.38208,40.758141,0,0,1,1
5730389,K01956.01,FALSE POSITIVE,6.42,1198.0,487.37,2.759573341,6.999,382.0,5640.0,4.52,0.863,298.0607,40.960732,0,0,1,1
5802478,K01834.01,FALSE POSITIVE,1.95,1201.0,492.81,3.79188234,2.15,417.0,6171.0,4.495,0.91,295.15802,41.047871,0,1,1,1
5942093,K01995.01,FALSE POSITIVE,29.24,725.0,65.41,14.38724729,1.9078,1914.1,5830.0,4.479,0.859,284.87454,41.203651,0,1,0,0
5992270,K01855.01,FALSE POSITIVE,3.45,300.0,1.91,58.4302648,7.18,1849.5,4338.0,4.643,0.609,299.62198,41.212509,0,0,1,0
7117126,K07814.01,FALSE POSITIVE,0.43,2096.0,4581.82,0.566717263,2.6079,18.5,5544.0,4.438,0.957,291.58408,42.622181,0,0,1,1
4761060,K02249.01,FALSE POSITIVE,6.65,1395.0,896.56,13.37935853,8.809,353.5,6739.0,3.712,2.702,295.54712,39.861759,0,0,1,0
5479802,K02251.01,FALSE POSITIVE,3.55,766.0,81.56,13.26255423,4.65,916.4,5973.0,4.506,0.935,299.34885,40.621319,0,0,1,0
5607631,K02254.01,FALSE POSITIVE,28.96,650.0,42.09,20.5696575,4.263,401.5,6098.0,4.562,0.838,287.80338,40.890228,0,0,1,0
4951249,K02258.01,FALSE POSITIVE,1.7,1195.0,482.25,4.52342256,2.531,219.0,6211.0,4.437,1.058,298.35513,40.049938,0,0,1,0
9156585,K02054.01,FALSE POSITIVE,4.56,611.0,32.87,22.32423657,3.669,1299.3,5648.0,4.489,0.912,292.63052,45.574219,0,0,1,0
3121340,K03945.01,FALSE POSITIVE,52.16,3192.0,24641.6,0.723947772,2.125,242.7,5160.0,3.424,2.897,292.52948,38.282848,0,1,1,0
8636434,K03946.01,CONFIRMED,3.28,330.0,2.81,308.544422,18.503,586.8,6325.0,4.274,1.349,295.97556,44.713451,0,0,0,0
5952366,K03947.01,FALSE POSITIVE,35.74,1882.0,2950.42,0.905679492,2.1164,2299.0,5780.0,4.438,1.0,289.27658,41.259754,0,1,1,1
5952366,K03947.02,FALSE POSITIVE,5.07,643.0,40.32,22.735911,42.435,2311.0,5780.0,4.438,1.0,289.27658,41.259754,0,0,1,0
6045250,K03948.01,FALSE POSITIVE,48.79,2130.0,4889.6,0.909310626,3.4411,12127.0,6370.0,4.41,1.106,292.69489,41.336418,1,0,1,1
5598595,K03949.01,FALSE POSITIVE,1.08,1659.0,1795.83,0.648774274,2.643,231.0,5026.0,4.557,0.729,283.75253,40.842369,0,1,1,1
9763754,K00589.01,FALSE POSITIVE,0.93,676.0,49.24,17.47702,54.52,138.3,6116.0,4.579,0.782,288.6496,46.597752,0,0,0,0
8435247,K01131.01,FALSE POSITIVE,28.44,1645.0,1739.43,0.696125302,2.0054,14966.0,5245.0,4.594,0.674,293.539,44.494919,0,1,0,0
8332986,K01137.01,FALSE POSITIVE,40.73,238.0,0.76,302.38867822,3.1229,41320.0,5328.0,4.499,0.857,301.70923,44.281792,0,1,0,0
9425139,K01411.01,CANDIDATE,7.82,284.0,1.53,305.0762469,6.255,4042.8,5716.0,4.348,1.155,298.99509,45.909512,0,0,0,0
6364327,K01744.01,FALSE POSITIVE,20.41,1017.0,253.25,5.24372504,17.136,234.4,5772.0,4.452,0.867,291.91602,41.74741,0,0,1,1
6762829,K01740.01,FALSE POSITIVE,30.77,899.0,154.05,18.795269797,9.9816,28241.0,5623.0,3.925,1.841,286.83035,42.279202,0,1,0,0
7369865,K01918.01,FALSE POSITIVE,12.62,855.0,126.27,42.2625935,4.465,692.2,5432.0,3.55,3.581,293.93689,42.961559,0,1,1,0
7593110,K01748.01,FALSE POSITIVE,24.15,1142.0,402.76,3.549386251,2.4342,50664.0,5759.0,4.495,0.892,286.42599,43.264278,0,1,0,0
7810483,K01943.01,CONFIRMED,3.09,782.0,88.52,29.92208104,2.7716,345.3,6127.0,4.055,1.637,287.23676,43.567211,0,0,0,0
7117147,K07815.01,FALSE POSITIVE,0.71,3089.0,21653.56,0.566812588,3.596,17.1,6194.0,3.971,1.718,291.5907,42.669891,1,0,1,1
6634133,K02262.01,FALSE POSITIVE,19.64,754.0,76.56,9.94221873,2.453,486.5,5213.0,4.434,0.917,298.64505,42.089851,0,0,1,1
7021534,K02267.01,FALSE POSITIVE,1.46,880.0,141.9,9.06557317,1.6208,243.4,6075.0,4.51,0.916,287.79138,42.574108,0,0,1,0
9277210,K02268.01,FALSE POSITIVE,1.21,1739.0,2161.95,4.9432827,40.01,27.1,6701.0,3.907,2.236,290.30646,45.750931,0,0,0,0
9728465,K02270.01,FALSE POSITIVE,2.29,1483.0,1141.53,7.35390869,2.061,92.9,6385.0,3.868,2.327,298.26663,46.412991,0,0,1,0
7124026,K02275.01,FALSE POSITIVE,1.41,743.0,71.98,15.7455586,13.877,161.1,6089.0,4.495,0.95,293.67361,42.666458,0,0,1,0
7200485,K07825.01,FALSE POSITIVE,0.59,2077.0,4426.68,0.566796615,1.999,47.8,5858.0,4.553,0.849,291.82965,42.737679,1,0,1,1
9904006,K02135.03,CONFIRMED,1.34,1060.0,298.03,8.48651582,5.267,110.8,6178.0,4.269,1.267,296.80344,46.74115,0,0,0,0
4544572,K03950.01,FALSE POSITIVE,33.45,1446.0,1034.43,2.189092892,5.1128,1871.5,6106.0,4.487,0.966,285.87708,39.690689,1,0,1,1
5738634,K03951.01,FALSE POSITIVE,3.05,2454.0,8577.88,2.40435335,4.07,70.6,6103.0,3.568,3.358,299.70813,40.921909,0,0,1,1
10152836,K03952.01,FALSE POSITIVE,5.24,299.0,1.89,220.9290121,7.335,2456.5,5893.0,4.483,0.941,296.03668,47.180119,0,1,0,0
10651816,K03953.01,FALSE POSITIVE,19.66,1141.0,400.3,3.1877519,14.836,452.3,5532.0,4.489,0.896,285.37082,47.946499,1,0,1,0
7367164,K07835.01,CANDIDATE,0.87,1108.0,356.3,3.76565247,1.557,92.4,5815.0,4.54,0.877,293.13828,42.965141,0,0,0,0
6964043,K01351.01,FALSE POSITIVE,39.84,783.0,88.64,10.72396374,3.8439,13518.0,5582.0,4.445,0.905,296.01447,42.422279,0,1,0,0
3644523,K01195.01,FALSE POSITIVE,36.8,379.0,4.9,119.67747,32.274,3254.1,6075.0,4.486,0.969,291.16675,38.78019,1,0,1,1
11909686,K01483.01,FALSE POSITIVE,50.98,343.0,3.28,185.9526325,3.5964,11107.0,5813.0,4.33,1.164,289.1524,50.253159,0,1,0,0
12644769,K01611.01,FALSE POSITIVE,23.2,346.0,3.37,41.077590334,6.20583,134480.0,4451.0,4.654,0.62,289.07571,51.757439,0,1,0,0
6233890,K01624.01,FALSE POSITIVE,65.37,2195.0,5493.46,2.99540439,6.172,223.2,6106.0,3.633,3.09,299.12851,41.58754,0,0,1,1
7671950,K07846.01,CANDIDATE,1.28,896.0,152.67,10.5994606,9.484,128.8,6194.0,4.445,1.069,287.81284,43.362549,0,0,0,0
7918172,K01817.01,FALSE POSITIVE,44.59,525.0,18.0,63.934965,12.71,1119.5,5209.0,3.999,1.595,299.59305,43.693089,1,0,1,1
8009496,K01869.01,FALSE POSITIVE,4.79,814.0,103.72,38.4769457,5.825,259.4,6079.0,3.834,2.163,283.19598,43.890968,1,0,1,1
8081187,K01951.01,CONFIRMED,35.34,1654.0,1769.88,37.3228722,7.2146,307.5,4907.0,2.41,19.53,284.51019,43.961658,0,0,0,0
8111919,K02030.01,FALSE POSITIVE,3.68,1921.0,3223.3,1.664980224,1.7455,230.8,5792.0,4.058,1.567,296.52682,43.960232,0,0,1,0
8127586,K01752.01,FALSE POSITIVE,1.82,766.0,81.28,16.6094904,3.189,272.9,6047.0,4.395,1.05,300.43979,43.930729,0,0,1,1
7117485,K07816.01,FALSE POSITIVE,3.37,2038.0,4051.92,0.566789505,5.835,54.6,5894.0,4.585,0.784,291.70721,42.61335,0,0,1,1
2860793,K02277.01,FALSE POSITIVE,17.88,1968.0,3542.64,2.62982665,6.213,126.4,6712.0,4.053,1.846,293.20831,38.003319,0,0,1,1
3851130,K02284.01,FALSE POSITIVE,1.5,1512.0,1235.14,2.69787749,1.915,116.8,5609.0,4.114,1.348,291.69385,38.964069,0,1,1,0
7257363,K02292.01,FALSE POSITIVE,1.15,851.0,124.02,5.23340265,3.242,242.1,5266.0,4.611,0.741,282.04895,42.871109,0,0,1,1
11922722,K02301.01,FALSE POSITIVE,1.12,1161.0,429.42,3.51289168,3.313,131.0,5523.0,4.395,0.981,295.98465,50.248199,0,1,1,1
12061969,K02061.01,CONFIRMED,1.82,597.0,30.1,14.092583189,4.1536,530.4,5081.0,4.596,0.77,291.65952,50.583881,0,0,0,0
7203326,K07826.01,FALSE POSITIVE,1.37,987.0,224.7,9.087508013,2.7597,140.6,6078.0,4.297,1.119,292.73621,42.75972,0,0,1,0
8030339,K03954.01,FALSE POSITIVE,2.17,1969.0,3546.43,0.65244373,1.471,610.7,5638.0,4.488,0.883,292.39539,43.869068,0,1,1,0
9899414,K03955.01,FALSE POSITIVE,30.04,1692.0,1945.27,1.332564704,5.9775,1049.5,6046.0,4.486,0.972,295.2269,46.772869,0,0,1,1
5471059,K03956.01,FALSE POSITIVE,49.84,1179.0,456.22,2.636899795,0.9105,426.2,5524.0,4.54,0.847,297.55859,40.63467,0,1,0,0
7458309,K03957.01,FALSE POSITIVE,17.38,2032.0,4040.43,0.660629055,5.894,231.6,6024.0,4.55,0.849,295.5495,43.047722,1,0,1,1
7777372,K03958.01,FALSE POSITIVE,1.14,1961.0,3477.17,0.885123683,3.3865,113.3,5979.0,4.44,0.998,298.83673,43.44302,0,0,1,1
7377200,K07836.01,FALSE POSITIVE,4.11,313.0,2.26,471.65421,3.456,479.7,6061.0,4.025,1.653,295.87747,42.983631,1,0,0,0
6312314,K01625.01,FALSE POSITIVE,1.1,1772.0,2334.4,1.221204888,1.8511,111.6,5874.0,4.378,0.997,298.84198,41.631531,0,0,1,0
6468337,K01620.01,FALSE POSITIVE,1.3,2468.0,8768.54,0.959853772,1.9163,55.8,6061.0,4.025,1.653,298.55786,41.82563,0,1,1,0
9084778,K01631.01,CANDIDATE,6.77,1551.0,1361.22,0.592243731,1.386,3992.4,4920.0,4.664,0.591,290.28094,45.46426,0,0,0,0
10357040,K01634.01,FALSE POSITIVE,1.91,513.0,16.4,46.882525,1.93,343.5,6045.0,4.494,0.955,297.89221,47.498089,0,0,0,0
10514429,K01614.01,FALSE POSITIVE,1.85,790.0,92.2,20.7191626,3.912,184.4,5837.0,4.143,1.366,281.27295,47.774399,0,0,0,1
7747103,K07847.01,CANDIDATE,3.93,326.0,2.66,399.37587,21.25,552.2,6098.0,4.069,1.618,289.7308,43.497368,0,0,0,0
8127607,K01919.01,FALSE POSITIVE,6.64,579.0,26.59,16.60973843,4.515,667.8,5238.0,4.603,0.752,300.4472,43.929539,0,1,1,0
8129042,K01743.01,FALSE POSITIVE,5.06,706.0,58.78,54.323118,25.863,538.0,6988.0,4.155,1.67,300.79263,43.96748,0,0,0,0
8180020,K01741.01,FALSE POSITIVE,19.04,886.0,145.32,5.803127153,4.9041,58570.0,5533.0,4.577,0.795,296.49356,44.052319,0,1,0,0
8223328,K01767.01,FALSE POSITIVE,719.49,504.0,15.2,35.51619219,2.5,10984.0,5514.0,4.505,0.871,287.8569,44.102798,0,1,0,0
8444552,K01769.01,FALSE POSITIVE,39.51,1959.0,3495.15,0.589049151,2.25397,61953.0,5592.0,4.51,0.771,296.60672,44.472919,0,1,0,0
6342333,K02065.01,CONFIRMED,3.24,380.0,4.91,80.2321467,4.656,888.7,5436.0,4.505,0.888,282.86319,41.79668,0,0,0,0
10674871,K02068.01,CANDIDATE,32.16,515.0,16.66,41.88970036,1.35,1304.4,5952.0,4.519,0.907,295.46463,47.90807,0,0,0,0
6032517,K02070.01,FALSE POSITIVE,4.51,1579.0,1466.9,1.791406261,2.8159,345.5,6092.0,4.453,1.028,288.51645,41.381962,0,0,1,0
4768846,K02077.01,FALSE POSITIVE,2.89,2748.0,13493.55,1.25483232,2.67,117.6,6168.0,3.75,2.572,297.13702,39.891842,0,1,1,0
8260234,K02085.01,FALSE POSITIVE,1.26,842.0,118.73,5.71483873,2.748,286.2,5193.0,4.535,0.755,299.78946,44.171001,0,0,1,1
7210749,K07828.01,FALSE POSITIVE,2.24,700.0,56.81,17.5859472,3.815,509.5,5780.0,4.438,1.0,294.85565,42.790672,0,0,1,0
9282769,K03959.01,FALSE POSITIVE,27.36,2007.0,3837.83,1.332567005,6.3373,401.3,6388.0,4.284,1.223,292.60968,45.708881,1,0,1,1
10404582,K02147.02,CONFIRMED,1.25,838.0,116.56,10.32736351,1.889,126.9,5757.0,4.431,1.017,291.77164,47.5299,0,0,0,0
7777416,K03960.01,FALSE POSITIVE,1.97,1234.0,549.8,2.54557259,5.636,529.0,5718.0,4.549,0.863,298.8461,43.403519,0,1,1,0
7597005,K03961.01,FALSE POSITIVE,1.72,2121.0,4778.23,0.704541784,1.0726,275.2,6063.0,4.476,1.012,288.08798,43.208172,0,1,1,0
5479717,K03962.01,FALSE POSITIVE,28.06,1604.0,1560.69,0.697996932,4.3323,9094.6,5176.0,4.636,0.695,299.33234,40.69503,0,1,1,0
3764714,K03963.01,FALSE POSITIVE,85.25,1719.0,2067.13,6.63449721,22.982,919.1,6487.0,3.696,2.817,295.73996,38.862282,1,0,0,0
11392618,K01623.01,FALSE POSITIVE,3.71,443.0,9.12,110.9215892,5.282,498.0,5725.0,4.148,1.384,285.90607,49.287521,0,0,1,0
4474645,K01657.01,FALSE POSITIVE,21.04,1050.0,287.4,3.88673217,20.491,761.7,5798.0,4.589,0.767,294.34216,39.562359,0,1,1,1
4570949,K01658.01,CONFIRMED,13.43,1997.0,3765.46,1.544928892,1.43586,5817.3,6309.0,4.199,1.412,294.19211,39.618999,0,1,0,0
4927315,K01663.01,FALSE POSITIVE,3.12,868.0,134.04,11.76921923,3.219,519.3,6215.0,4.44,1.052,292.79404,40.074581,0,1,1,0
4928119,K01664.01,FALSE POSITIVE,50.33,551.0,21.86,44.638983058,3.04001,36830.0,6197.0,4.449,1.035,293.02615,40.073051,0,1,0,0
11518201,K03104.01,CANDIDATE,1.75,1569.0,1439.3,1.236866732,1.242,187.2,5621.0,4.514,0.879,296.68945,49.44677,0,0,0,0
10934313,K03121.01,FALSE POSITIVE,1.31,1619.0,1622.18,1.926888595,1.235,130.0,6268.0,4.429,1.1,297.53055,48.38747,1,0,1,0
11497958,K01422.05,CONFIRMED,1.06,248.0,0.89,34.1420506,2.945,788.0,3526.0,4.866,0.383,286.54001,49.437328,0,0,0,0
7516809,K03133.01,FALSE POSITIVE,1.16,2689.0,12357.89,0.241842544,0.7257,203.3,5834.0,4.577,0.797,288.24615,43.135841,0,0,0,0
6115516,K03134.01,FALSE POSITIVE,1.53,2100.0,4616.69,0.865759153,0.8408,191.6,6249.0,4.428,1.076,289.25012,41.484871,0,0,1,0
9758032,K03137.01,CANDIDATE,0.85,1365.0,823.09,1.332035996,1.391,136.8,5376.0,4.616,0.73,285.20944,46.540909,0,0,0,0
6444896,K03138.01,CONFIRMED,0.49,211.0,0.47,8.68910764,1.1627,1679.0,2703.0,5.274,0.118,292.50378,41.830421,0,0,0,0
11442793,K00351.05,CONFIRMED,1.53,987.0,224.47,8.71980135,3.7454,160.4,5970.0,4.317,1.2,284.4335,49.305161,0,0,0,0
11442793,K00351.06,CONFIRMED,1.29,1062.0,300.58,7.00821787,3.812,116.4,5970.0,4.317,1.2,284.4335,49.305161,0,0,0,0
7812455,K02881.01,FALSE POSITIVE,33.18,2162.0,5162.98,0.903583394,1.5942,1027.1,6455.0,4.41,1.101,288.17081,43.501202,0,1,1,0
9520443,K02893.01,FALSE POSITIVE,1.34,1433.0,997.75,0.99014722,0.9394,321.1,5072.0,4.606,0.747,289.20413,46.133911,0,1,1,0
7461307,K02909.01,FALSE POSITIVE,0.82,1890.0,3022.82,0.77359329,1.7603,80.6,5747.0,4.508,0.907,296.23697,43.014149,0,1,1,1
7269881,K02916.01,FALSE POSITIVE,0.82,2142.0,5019.53,0.306937807,0.5925,119.2,5088.0,4.58,0.741,287.73572,42.823421,0,1,0,0
6974658,K02925.01,CANDIDATE,1.11,2034.0,4063.57,0.716531851,0.655,78.9,5552.0,4.349,1.03,298.29819,42.434368,0,0,0,0
10964265,K02934.01,FALSE POSITIVE,1.75,2334.0,7053.67,0.637487312,1.9626,211.3,6173.0,4.39,1.083,285.5463,48.410851,0,0,1,0
8672910,K00918.02,FALSE POSITIVE,1.41,908.0,160.68,5.71489488,2.0705,292.5,5552.0,4.555,0.833,283.97751,44.811562,0,0,0,0
7269493,K01961.02,FALSE POSITIVE,1.36,542.0,20.44,76.642481,5.476,64.5,5537.0,3.949,1.714,287.57117,42.813919,0,0,0,0
9634821,K02037.02,CANDIDATE,2.17,892.0,149.23,5.47715718,1.3849,568.4,5029.0,4.429,0.93,284.34274,46.316551,0,0,0,0
9827149,K02586.02,FALSE POSITIVE,1.69,981.0,218.94,5.9703813,0.669,210.3,5825.0,4.504,0.965,290.17618,46.698341,0,0,0,0
9602613,K02612.02,CANDIDATE,0.53,875.0,138.36,7.57299816,2.645,30.2,5495.0,4.442,0.961,297.14883,46.296951,0,0,0,0
9758089,K01871.02,CONFIRMED,2.26,392.0,5.61,32.376183,4.4639,745.4,4580.0,4.641,0.675,285.25366,46.582191,0,0,0,0
10005758,K01783.02,CONFIRMED,6.36,321.0,2.51,284.063137,8.297,1628.1,5791.0,4.185,1.336,289.34143,46.988239,0,0,0,0
9532424,K02941.01,FALSE POSITIVE,1.62,1172.0,445.13,4.30908594,1.52,160.8,5754.0,4.348,1.097,294.29269,46.159409,0,0,1,1
9950316,K02947.01,FALSE POSITIVE,0.98,425.0,7.74,57.104588,11.5,144.3,5637.0,4.564,0.821,291.38715,46.88168,0,0,0,0
6028860,K02950.01,FALSE POSITIVE,6.69,2136.0,4962.18,0.422015793,1.23416,1291.9,5614.0,4.587,0.777,286.92056,41.371151,0,1,0,0
6778019,K02953.01,FALSE POSITIVE,1.14,1989.0,3715.61,0.945825494,1.8496,104.7,6116.0,4.44,1.084,292.01581,42.286572,0,1,1,1
4571536,K02954.01,FALSE POSITIVE,1.29,1735.0,2135.8,0.676715927,0.63,264.5,5334.0,4.56,0.733,294.34518,39.683929,0,1,0,0
10904004,K02957.01,CANDIDATE,0.76,832.0,113.62,4.64490141,2.456,106.4,4786.0,4.54,0.77,282.34305,48.340778,0,0,0,0
3336283,K02974.01,FALSE POSITIVE,0.82,2471.0,8812.63,0.576441813,2.027,60.8,6459.0,4.425,1.038,289.82767,38.442619,1,0,1,0
5695904,K02983.01,FALSE POSITIVE,0.58,1062.0,301.79,0.423854275,1.0198,235.3,3553.0,4.887,0.368,288.71979,40.986141,0,1,1,0
11304987,K02993.01,FALSE POSITIVE,32.44,2050.0,4160.84,0.692693892,1.2804,1433.7,5907.0,4.49,0.964,295.56525,49.073139,0,1,1,0
11709423,K03001.01,FALSE POSITIVE,4.09,1713.0,2026.85,0.768934934,1.216,846.8,5390.0,4.535,0.777,289.92453,49.882469,0,1,1,0
8758136,K03006.01,FALSE POSITIVE,1.1,1888.0,2998.77,0.998212785,2.489,118.8,6072.0,4.47,0.988,293.61337,44.975422,0,0,1,0
12405333,K03009.01,CONFIRMED,1.04,1733.0,2145.14,0.764863517,1.16,150.2,5231.0,4.476,0.86,290.08478,51.208599,0,0,0,0
10617638,K03016.01,FALSE POSITIVE,1.16,2098.0,4599.89,0.710894157,1.0183,122.6,5862.0,4.424,1.049,297.94925,47.816399,0,0,1,0
12833566,K03024.01,FALSE POSITIVE,1.49,4061.0,64294.62,0.537839241,2.169,23.5,6456.0,3.659,3.03,289.46765,52.19809,0,0,0,0
9153554,K03044.01,FALSE POSITIVE,2.25,2490.0,9009.0,0.373684977,0.9621,456.8,5970.0,4.521,0.908,291.38965,45.527168,0,0,1,0
6461850,K03054.01,FALSE POSITIVE,1.03,1719.0,2074.18,0.544962596,1.085,247.9,5257.0,4.675,0.639,297.10153,41.876862,0,1,1,0
7613246,K03062.01,FALSE POSITIVE,0.9,1917.0,3179.14,0.769127296,0.998,114.6,6024.0,4.561,0.831,293.57123,43.28648,0,0,1,0
2715695,K03077.01,CONFIRMED,1.64,851.0,124.3,4.09578199,1.704,405.5,4791.0,4.577,0.742,292.03348,37.974548,0,0,0,0
11442793,K00351.04,CONFIRMED,2.62,450.0,9.71,91.9401253,9.195,482.9,5970.0,4.317,1.2,284.4335,49.305161,0,0,0,0
12352520,K03094.01,CONFIRMED,1.33,567.0,24.38,4.5770016,0.949,710.0,3805.0,4.767,0.497,288.87436,51.154121,0,0,0,0
7455981,K03096.01,CONFIRMED,0.72,676.0,49.51,14.4540329,7.183,79.7,5559.0,4.496,0.79,294.95102,43.012428,0,0,0,0
7107561,K03100.01,FALSE POSITIVE,1.54,2717.0,12840.3,0.812587678,1.1144,62.9,6143.0,4.009,1.877,288.49313,42.692478,0,1,1,1
